Time,Quadrant Number,Ball Colour,Type
0.0,1,red,Entry
0.0,3,red,Exit
0.0,2,red,Entry
0.0,1,red,Exit
0.0,1,red,Entry
0.0,2,red,Exit
0.03327777777777778,3,red,Entry
0.03327777777777778,1,red,Exit
0.03327777777777778,1,red,Entry
0.03327777777777778,3,red,Exit
0.03327777777777778,2,red,Entry
0.03327777777777778,1,red,Exit
0.06655555555555556,3,red,Entry
0.06655555555555556,2,red,Exit
0.06655555555555556,1,red,Entry
0.06655555555555556,3,red,Exit
0.06655555555555556,2,red,Entry
0.06655555555555556,1,red,Exit
0.06655555555555556,1,red,Entry
0.06655555555555556,2,red,Exit
0.09983333333333334,3,red,Entry
0.09983333333333334,1,red,Exit
0.09983333333333334,1,red,Entry
0.09983333333333334,3,red,Exit
0.09983333333333334,2,red,Entry
0.09983333333333334,1,red,Exit
0.09983333333333334,1,red,Entry
0.09983333333333334,2,red,Exit
0.13311111111111112,3,red,Entry
0.13311111111111112,1,red,Exit
0.13311111111111112,1,red,Entry
0.13311111111111112,3,red,Exit
0.13311111111111112,2,red,Entry
0.13311111111111112,1,red,Exit
0.13311111111111112,1,red,Entry
0.13311111111111112,2,red,Exit
0.1663888888888889,3,red,Entry
0.1663888888888889,1,red,Exit
0.1663888888888889,1,red,Entry
0.1663888888888889,3,red,Exit
0.1663888888888889,2,red,Entry
0.1663888888888889,1,red,Exit
0.1663888888888889,1,red,Entry
0.1663888888888889,2,red,Exit
0.1996666666666667,3,red,Entry
0.1996666666666667,1,red,Exit
0.1996666666666667,1,red,Entry
0.1996666666666667,3,red,Exit
0.1996666666666667,2,red,Entry
0.1996666666666667,1,red,Exit
0.1996666666666667,1,red,Entry
0.1996666666666667,2,red,Exit
0.23294444444444445,3,red,Entry
0.23294444444444445,1,red,Exit
0.23294444444444445,1,red,Entry
0.23294444444444445,3,red,Exit
0.23294444444444445,2,red,Entry
0.23294444444444445,1,red,Exit
0.23294444444444445,1,red,Entry
0.23294444444444445,2,red,Exit
0.26622222222222225,3,red,Entry
0.26622222222222225,1,red,Exit
0.26622222222222225,1,red,Entry
0.26622222222222225,3,red,Exit
0.26622222222222225,2,red,Entry
0.26622222222222225,1,red,Exit
0.26622222222222225,1,red,Entry
0.26622222222222225,2,red,Exit
0.2995,3,red,Entry
0.2995,1,red,Exit
0.2995,1,red,Entry
0.2995,3,red,Exit
0.2995,2,red,Entry
0.2995,1,red,Exit
0.2995,1,red,Entry
0.2995,2,red,Exit
0.3327777777777778,3,red,Entry
0.3327777777777778,1,red,Exit
0.3327777777777778,1,red,Entry
0.3327777777777778,3,red,Exit
0.3327777777777778,2,red,Entry
0.3327777777777778,1,red,Exit
0.3327777777777778,1,red,Entry
0.3327777777777778,2,red,Exit
0.3660555555555556,3,red,Entry
0.3660555555555556,1,red,Exit
0.3660555555555556,1,red,Entry
0.3660555555555556,3,red,Exit
0.3660555555555556,2,red,Entry
0.3660555555555556,1,red,Exit
0.3660555555555556,1,red,Entry
0.3660555555555556,2,red,Exit
0.3993333333333334,3,red,Entry
0.3993333333333334,1,red,Exit
0.3993333333333334,1,red,Entry
0.3993333333333334,3,red,Exit
0.3993333333333334,2,red,Entry
0.3993333333333334,1,red,Exit
0.3993333333333334,1,red,Entry
0.3993333333333334,2,red,Exit
0.4326111111111111,3,red,Entry
0.4326111111111111,1,red,Exit
0.4326111111111111,1,red,Entry
0.4326111111111111,3,red,Exit
0.4326111111111111,2,red,Entry
0.4326111111111111,1,red,Exit
0.4326111111111111,1,red,Entry
0.4326111111111111,2,red,Exit
0.4658888888888889,3,red,Entry
0.4658888888888889,1,red,Exit
0.4658888888888889,1,red,Entry
0.4658888888888889,3,red,Exit
0.4658888888888889,2,red,Entry
0.4658888888888889,1,red,Exit
0.4658888888888889,1,red,Entry
0.4658888888888889,2,red,Exit
0.4991666666666667,3,red,Entry
0.4991666666666667,1,red,Exit
0.4991666666666667,1,red,Entry
0.4991666666666667,3,red,Exit
0.4991666666666667,2,red,Entry
0.4991666666666667,1,red,Exit
0.4991666666666667,1,red,Entry
0.4991666666666667,2,red,Exit
0.5325555555555556,3,red,Entry
0.5325555555555556,1,red,Exit
0.5325555555555556,1,red,Entry
0.5325555555555556,3,red,Exit
0.5325555555555556,2,red,Entry
0.5325555555555556,1,red,Exit
0.5658333333333334,3,red,Entry
0.5658333333333334,2,red,Exit
0.5658333333333334,1,red,Entry
0.5658333333333334,3,red,Exit
0.5658333333333334,2,red,Entry
0.5658333333333334,1,red,Exit
0.5658333333333334,1,red,Entry
0.5658333333333334,2,red,Exit
0.5991111111111111,3,red,Entry
0.5991111111111111,1,red,Exit
0.5991111111111111,1,red,Entry
0.5991111111111111,3,red,Exit
0.5991111111111111,2,red,Entry
0.5991111111111111,1,red,Exit
0.6323888888888889,3,red,Entry
0.6323888888888889,2,red,Exit
0.6323888888888889,1,red,Entry
0.6323888888888889,3,red,Exit
0.6323888888888889,2,red,Entry
0.6323888888888889,1,red,Exit
0.6656666666666667,3,red,Entry
0.6656666666666667,2,red,Exit
0.6656666666666667,1,red,Entry
0.6656666666666667,3,red,Exit
0.6656666666666667,2,red,Entry
0.6656666666666667,1,red,Exit
0.6656666666666667,1,red,Entry
0.6656666666666667,2,red,Exit
0.6989444444444445,3,red,Entry
0.6989444444444445,1,red,Exit
0.6989444444444445,1,red,Entry
0.6989444444444445,3,red,Exit
0.6989444444444445,2,red,Entry
0.6989444444444445,1,red,Exit
0.6989444444444445,1,red,Entry
0.6989444444444445,2,red,Exit
0.7322222222222222,3,red,Entry
0.7322222222222222,1,red,Exit
0.7322222222222222,1,red,Entry
0.7322222222222222,3,red,Exit
0.7322222222222222,2,red,Entry
0.7322222222222222,1,red,Exit
0.7322222222222222,1,red,Entry
0.7322222222222222,2,red,Exit
0.7655000000000001,3,red,Entry
0.7655000000000001,1,red,Exit
0.7655000000000001,1,red,Entry
0.7655000000000001,3,red,Exit
0.7655000000000001,2,red,Entry
0.7655000000000001,1,red,Exit
0.7655000000000001,1,red,Entry
0.7655000000000001,2,red,Exit
0.7987777777777778,3,red,Entry
0.7987777777777778,1,red,Exit
0.7987777777777778,2,red,Entry
0.7987777777777778,3,red,Exit
0.7987777777777778,1,red,Entry
0.7987777777777778,2,red,Exit
0.7987777777777778,2,red,Entry
0.7987777777777778,1,red,Exit
0.7987777777777778,1,red,Entry
0.7987777777777778,2,red,Exit
0.8320555555555555,3,red,Entry
0.8320555555555555,1,red,Exit
0.8320555555555555,1,red,Entry
0.8320555555555555,3,red,Exit
0.8320555555555555,2,red,Entry
0.8320555555555555,1,red,Exit
0.8320555555555555,1,red,Entry
0.8320555555555555,2,red,Exit
0.8653333333333334,3,red,Entry
0.8653333333333334,1,red,Exit
0.8653333333333334,1,red,Entry
0.8653333333333334,3,red,Exit
0.8653333333333334,2,red,Entry
0.8653333333333334,1,red,Exit
0.8653333333333334,1,red,Entry
0.8653333333333334,2,red,Exit
0.8986111111111111,3,red,Entry
0.8986111111111111,1,red,Exit
0.8986111111111111,1,red,Entry
0.8986111111111111,3,red,Exit
0.8986111111111111,2,red,Entry
0.8986111111111111,1,red,Exit
0.8986111111111111,1,red,Entry
0.8986111111111111,2,red,Exit
0.9320111111111111,3,red,Entry
0.9320111111111111,1,red,Exit
0.9320111111111111,2,red,Entry
0.9320111111111111,3,red,Exit
0.9320111111111111,1,red,Entry
0.9320111111111111,2,red,Exit
0.9652666666666667,3,red,Entry
0.9652666666666667,1,red,Exit
0.9652666666666667,2,red,Entry
0.9652666666666667,3,red,Exit
0.9652666666666667,1,red,Entry
0.9652666666666667,2,red,Exit
0.9985222222222223,3,red,Entry
0.9985222222222223,1,red,Exit
0.9985222222222223,1,red,Entry
0.9985222222222223,3,red,Exit
0.9985222222222223,2,red,Entry
0.9985222222222223,1,red,Exit
0.9985222222222223,1,red,Entry
0.9985222222222223,2,red,Exit
1.031777777777778,3,red,Entry
1.031777777777778,1,red,Exit
1.031777777777778,1,red,Entry
1.031777777777778,3,red,Exit
1.031777777777778,2,red,Entry
1.031777777777778,1,red,Exit
1.031777777777778,1,red,Entry
1.031777777777778,2,red,Exit
1.0650333333333333,3,red,Entry
1.0650333333333333,1,red,Exit
1.0650333333333333,4,red,Entry
1.0650333333333333,3,red,Exit
1.0650333333333333,1,red,Entry
1.0650333333333333,4,red,Exit
1.0650333333333333,2,red,Entry
1.0650333333333333,1,red,Exit
1.0650333333333333,1,red,Entry
1.0650333333333333,2,red,Exit
1.0984111111111112,3,red,Entry
1.0984111111111112,1,red,Exit
1.0984111111111112,1,red,Entry
1.0984111111111112,3,red,Exit
1.0984111111111112,2,red,Entry
1.0984111111111112,1,red,Exit
1.0984111111111112,1,red,Entry
1.0984111111111112,2,red,Exit
1.1316777777777778,3,red,Entry
1.1316777777777778,1,red,Exit
1.1316777777777778,1,red,Entry
1.1316777777777778,3,red,Exit
1.1316777777777778,2,red,Entry
1.1316777777777778,1,red,Exit
1.1316777777777778,1,red,Entry
1.1316777777777778,2,red,Exit
1.1649444444444446,3,red,Entry
1.1649444444444446,1,red,Exit
1.1649444444444446,1,red,Entry
1.1649444444444446,3,red,Exit
1.1649444444444446,2,red,Entry
1.1649444444444446,1,red,Exit
1.1649444444444446,1,red,Entry
1.1649444444444446,2,red,Exit
1.1982111111111111,3,red,Entry
1.1982111111111111,1,red,Exit
1.1982111111111111,1,red,Entry
1.1982111111111111,3,red,Exit
1.1982111111111111,2,red,Entry
1.1982111111111111,1,red,Exit
1.1982111111111111,1,red,Entry
1.1982111111111111,2,red,Exit
1.231477777777778,3,red,Entry
1.231477777777778,1,red,Exit
1.231477777777778,1,red,Entry
1.231477777777778,3,red,Exit
1.231477777777778,2,red,Entry
1.231477777777778,1,red,Exit
1.231477777777778,1,red,Entry
1.231477777777778,2,red,Exit
1.2647444444444444,4,red,Entry
1.2647444444444444,1,red,Exit
1.2647444444444444,3,red,Entry
1.2647444444444444,4,red,Exit
1.2647444444444444,1,red,Entry
1.2647444444444444,3,red,Exit
1.2647444444444444,2,red,Entry
1.2647444444444444,1,red,Exit
1.2647444444444444,1,red,Entry
1.2647444444444444,2,red,Exit
1.2980111111111112,3,red,Entry
1.2980111111111112,1,red,Exit
1.2980111111111112,1,red,Entry
1.2980111111111112,3,red,Exit
1.2980111111111112,2,red,Entry
1.2980111111111112,1,red,Exit
1.2980111111111112,1,red,Entry
1.2980111111111112,2,red,Exit
1.3314000000000001,3,red,Entry
1.3314000000000001,1,red,Exit
1.3314000000000001,1,red,Entry
1.3314000000000001,3,red,Exit
1.3314000000000001,2,red,Entry
1.3314000000000001,1,red,Exit
1.3314000000000001,1,red,Entry
1.3314000000000001,2,red,Exit
1.364788888888889,3,red,Entry
1.364788888888889,1,red,Exit
1.364788888888889,1,red,Entry
1.364788888888889,3,red,Exit
1.364788888888889,2,red,Entry
1.364788888888889,1,red,Exit
1.3979666666666668,3,red,Entry
1.3979666666666668,2,red,Exit
1.3979666666666668,1,red,Entry
1.3979666666666668,3,red,Exit
1.3979666666666668,2,red,Entry
1.3979666666666668,1,red,Exit
1.3979666666666668,1,red,Entry
1.3979666666666668,2,red,Exit
1.4311444444444446,3,red,Entry
1.4311444444444446,1,red,Exit
1.4311444444444446,1,red,Entry
1.4311444444444446,3,red,Exit
1.4311444444444446,2,red,Entry
1.4311444444444446,1,red,Exit
1.4311444444444446,1,red,Entry
1.4311444444444446,2,red,Exit
1.4645333333333335,3,red,Entry
1.4645333333333335,1,red,Exit
1.4645333333333335,1,red,Entry
1.4645333333333335,3,red,Exit
1.4645333333333335,2,red,Entry
1.4645333333333335,1,red,Exit
1.4645333333333335,1,red,Entry
1.4645333333333335,2,red,Exit
1.4978222222222224,3,red,Entry
1.4978222222222224,1,red,Exit
1.4978222222222224,1,red,Entry
1.4978222222222224,3,red,Exit
1.4978222222222224,2,red,Entry
1.4978222222222224,1,red,Exit
1.4978222222222224,1,red,Entry
1.4978222222222224,2,red,Exit
1.531111111111111,3,red,Entry
1.531111111111111,1,red,Exit
1.531111111111111,1,red,Entry
1.531111111111111,3,red,Exit
1.531111111111111,2,red,Entry
1.531111111111111,1,red,Exit
1.531111111111111,1,red,Entry
1.531111111111111,2,red,Exit
1.5644,3,red,Entry
1.5644,1,red,Exit
1.5644,1,red,Entry
1.5644,3,red,Exit
1.5644,2,red,Entry
1.5644,1,red,Exit
1.5644,1,red,Entry
1.5644,2,red,Exit
1.597688888888889,3,red,Entry
1.597688888888889,1,red,Exit
1.597688888888889,1,red,Entry
1.597688888888889,3,red,Exit
1.597688888888889,2,red,Entry
1.597688888888889,1,red,Exit
1.597688888888889,1,red,Entry
1.597688888888889,2,red,Exit
1.6309777777777779,3,red,Entry
1.6309777777777779,1,red,Exit
1.6309777777777779,1,red,Entry
1.6309777777777779,3,red,Exit
1.6309777777777779,2,red,Entry
1.6309777777777779,1,red,Exit
1.6309777777777779,1,red,Entry
1.6309777777777779,2,red,Exit
1.6642666666666668,3,red,Entry
1.6642666666666668,1,red,Exit
1.6642666666666668,1,red,Entry
1.6642666666666668,3,red,Exit
1.6642666666666668,2,red,Entry
1.6642666666666668,1,red,Exit
1.6642666666666668,1,red,Entry
1.6642666666666668,2,red,Exit
1.6975555555555557,3,red,Entry
1.6975555555555557,1,red,Exit
1.6975555555555557,1,red,Entry
1.6975555555555557,3,red,Exit
1.6975555555555557,2,red,Entry
1.6975555555555557,1,red,Exit
1.6975555555555557,1,red,Entry
1.6975555555555557,2,red,Exit
1.7308444444444446,3,red,Entry
1.7308444444444446,1,red,Exit
1.7308444444444446,1,red,Entry
1.7308444444444446,3,red,Exit
1.7308444444444446,2,red,Entry
1.7308444444444446,1,red,Exit
1.7308444444444446,1,red,Entry
1.7308444444444446,2,red,Exit
1.7641333333333333,3,red,Entry
1.7641333333333333,1,red,Exit
1.7641333333333333,1,red,Entry
1.7641333333333333,3,red,Exit
1.7641333333333333,2,red,Entry
1.7641333333333333,1,red,Exit
1.7641333333333333,1,red,Entry
1.7641333333333333,2,red,Exit
1.7974222222222223,3,red,Entry
1.7974222222222223,1,red,Exit
1.7974222222222223,1,red,Entry
1.7974222222222223,3,red,Exit
1.7974222222222223,2,red,Entry
1.7974222222222223,1,red,Exit
1.7974222222222223,1,red,Entry
1.7974222222222223,2,red,Exit
1.8307111111111112,3,red,Entry
1.8307111111111112,1,red,Exit
1.8307111111111112,1,red,Entry
1.8307111111111112,3,red,Exit
1.8307111111111112,2,red,Entry
1.8307111111111112,1,red,Exit
1.8307111111111112,1,red,Entry
1.8307111111111112,2,red,Exit
1.864,3,red,Entry
1.864,1,red,Exit
1.864,1,red,Entry
1.864,3,red,Exit
1.864,2,red,Entry
1.864,1,red,Exit
1.864,1,red,Entry
1.864,2,red,Exit
1.897288888888889,3,red,Entry
1.897288888888889,1,red,Exit
1.897288888888889,1,red,Entry
1.897288888888889,3,red,Exit
1.897288888888889,2,red,Entry
1.897288888888889,1,red,Exit
1.897288888888889,1,red,Entry
1.897288888888889,2,red,Exit
1.9307555555555556,3,red,Entry
1.9307555555555556,1,red,Exit
1.9307555555555556,2,red,Entry
1.9307555555555556,3,red,Exit
1.9307555555555556,1,red,Entry
1.9307555555555556,2,red,Exit
1.9638111111111112,4,red,Entry
1.9638111111111112,1,red,Exit
1.9638111111111112,3,red,Entry
1.9638111111111112,4,red,Exit
1.9638111111111112,1,red,Entry
1.9638111111111112,3,red,Exit
1.9638111111111112,2,red,Entry
1.9638111111111112,1,red,Exit
1.9638111111111112,1,red,Entry
1.9638111111111112,2,red,Exit
1.9971,4,red,Entry
1.9971,1,red,Exit
1.9971,3,red,Entry
1.9971,4,red,Exit
1.9971,4,red,Entry
1.9971,3,red,Exit
1.9971,1,red,Entry
1.9971,4,red,Exit
1.9971,2,red,Entry
1.9971,1,red,Exit
1.9971,1,red,Entry
1.9971,2,red,Exit
2.030388888888889,4,red,Entry
2.030388888888889,1,red,Exit
2.030388888888889,3,red,Entry
2.030388888888889,4,red,Exit
2.030388888888889,4,red,Entry
2.030388888888889,3,red,Exit
2.030388888888889,1,red,Entry
2.030388888888889,4,red,Exit
2.030388888888889,2,red,Entry
2.030388888888889,1,red,Exit
2.030388888888889,1,red,Entry
2.030388888888889,2,red,Exit
2.063677777777778,4,red,Entry
2.063677777777778,1,red,Exit
2.063677777777778,3,red,Entry
2.063677777777778,4,red,Exit
2.063677777777778,4,red,Entry
2.063677777777778,3,red,Exit
2.063677777777778,1,red,Entry
2.063677777777778,4,red,Exit
2.063677777777778,2,red,Entry
2.063677777777778,1,red,Exit
2.063677777777778,1,red,Entry
2.063677777777778,2,red,Exit
2.096966666666667,3,red,Entry
2.096966666666667,1,red,Exit
2.096966666666667,4,red,Entry
2.096966666666667,3,red,Exit
2.096966666666667,3,red,Entry
2.096966666666667,4,red,Exit
2.096966666666667,2,red,Entry
2.096966666666667,3,red,Exit
2.096966666666667,1,red,Entry
2.096966666666667,2,red,Exit
2.096966666666667,2,red,Entry
2.096966666666667,1,red,Exit
2.096966666666667,4,red,Entry
2.096966666666667,2,red,Exit
2.096966666666667,1,red,Entry
2.096966666666667,4,red,Exit
2.130255555555556,3,red,Entry
2.130255555555556,1,red,Exit
2.130255555555556,4,red,Entry
2.130255555555556,3,red,Exit
2.130255555555556,2,red,Entry
2.130255555555556,4,red,Exit
2.130255555555556,4,red,Entry
2.130255555555556,2,red,Exit
2.130255555555556,2,red,Entry
2.130255555555556,4,red,Exit
2.130255555555556,1,red,Entry
2.130255555555556,2,red,Exit
2.130255555555556,2,red,Entry
2.130255555555556,1,red,Exit
2.130255555555556,1,red,Entry
2.130255555555556,2,red,Exit
2.1635444444444447,3,red,Entry
2.1635444444444447,1,red,Exit
2.1635444444444447,4,red,Entry
2.1635444444444447,3,red,Exit
2.1635444444444447,2,red,Entry
2.1635444444444447,4,red,Exit
2.1635444444444447,1,red,Entry
2.1635444444444447,2,red,Exit
2.1635444444444447,2,red,Entry
2.1635444444444447,1,red,Exit
2.1635444444444447,1,red,Entry
2.1635444444444447,2,red,Exit
2.1968333333333336,4,red,Entry
2.1968333333333336,1,red,Exit
2.1968333333333336,2,red,Entry
2.1968333333333336,4,red,Exit
2.1968333333333336,1,red,Entry
2.1968333333333336,2,red,Exit
2.1968333333333336,2,red,Entry
2.1968333333333336,1,red,Exit
2.1968333333333336,1,red,Entry
2.1968333333333336,2,red,Exit
2.230122222222222,4,red,Entry
2.230122222222222,1,red,Exit
2.230122222222222,1,red,Entry
2.230122222222222,4,red,Exit
2.230122222222222,2,red,Entry
2.230122222222222,1,red,Exit
2.230122222222222,4,red,Entry
2.230122222222222,2,red,Exit
2.230122222222222,1,red,Entry
2.230122222222222,4,red,Exit
2.263411111111111,4,red,Entry
2.263411111111111,1,red,Exit
2.263411111111111,3,red,Entry
2.263411111111111,4,red,Exit
2.263411111111111,2,red,Entry
2.263411111111111,3,red,Exit
2.263411111111111,1,red,Entry
2.263411111111111,2,red,Exit
2.263411111111111,2,red,Entry
2.263411111111111,1,red,Exit
2.263411111111111,1,red,Entry
2.263411111111111,2,red,Exit
2.2967,4,red,Entry
2.2967,1,red,Exit
2.2967,3,red,Entry
2.2967,4,red,Exit
2.2967,2,red,Entry
2.2967,3,red,Exit
2.2967,1,red,Entry
2.2967,2,red,Exit
2.2967,2,red,Entry
2.2967,1,red,Exit
2.2967,1,red,Entry
2.2967,2,red,Exit
2.2967,2,red,Entry
2.2967,1,red,Exit
2.2967,1,red,Entry
2.2967,2,red,Exit
2.329988888888889,3,red,Entry
2.329988888888889,1,red,Exit
2.329988888888889,4,red,Entry
2.329988888888889,3,red,Exit
2.329988888888889,1,red,Entry
2.329988888888889,4,red,Exit
2.329988888888889,4,red,Entry
2.329988888888889,1,red,Exit
2.329988888888889,2,red,Entry
2.329988888888889,4,red,Exit
2.329988888888889,1,red,Entry
2.329988888888889,2,red,Exit
2.363277777777778,3,red,Entry
2.363277777777778,1,red,Exit
2.363277777777778,2,red,Entry
2.363277777777778,3,red,Exit
2.363277777777778,1,red,Entry
2.363277777777778,2,red,Exit
2.363277777777778,2,red,Entry
2.363277777777778,1,red,Exit
2.363277777777778,4,red,Entry
2.363277777777778,2,red,Exit
2.363277777777778,2,red,Entry
2.363277777777778,4,red,Exit
2.363277777777778,1,red,Entry
2.363277777777778,2,red,Exit
2.3965666666666667,3,red,Entry
2.3965666666666667,1,red,Exit
2.3965666666666667,4,red,Entry
2.3965666666666667,3,red,Exit
2.3965666666666667,3,red,Entry
2.3965666666666667,4,red,Exit
2.3965666666666667,2,red,Entry
2.3965666666666667,3,red,Exit
2.3965666666666667,1,red,Entry
2.3965666666666667,2,red,Exit
2.3965666666666667,4,red,Entry
2.3965666666666667,1,red,Exit
2.3965666666666667,2,red,Entry
2.3965666666666667,4,red,Exit
2.3965666666666667,1,red,Entry
2.3965666666666667,2,red,Exit
2.4298555555555557,3,red,Entry
2.4298555555555557,1,red,Exit
2.4298555555555557,4,red,Entry
2.4298555555555557,3,red,Exit
2.4298555555555557,3,red,Entry
2.4298555555555557,4,red,Exit
2.4298555555555557,2,red,Entry
2.4298555555555557,3,red,Exit
2.4298555555555557,4,red,Entry
2.4298555555555557,2,red,Exit
2.4298555555555557,2,red,Entry
2.4298555555555557,4,red,Exit
2.4298555555555557,1,red,Entry
2.4298555555555557,2,red,Exit
2.4631444444444446,3,red,Entry
2.4631444444444446,1,red,Exit
2.4631444444444446,4,red,Entry
2.4631444444444446,3,red,Exit
2.4631444444444446,3,red,Entry
2.4631444444444446,4,red,Exit
2.4631444444444446,2,red,Entry
2.4631444444444446,3,red,Exit
2.4631444444444446,4,red,Entry
2.4631444444444446,2,red,Exit
2.4631444444444446,2,red,Entry
2.4631444444444446,4,red,Exit
2.4631444444444446,1,red,Entry
2.4631444444444446,2,red,Exit
2.4964333333333335,4,red,Entry
2.4964333333333335,1,red,Exit
2.4964333333333335,3,red,Entry
2.4964333333333335,4,red,Exit
2.4964333333333335,2,red,Entry
2.4964333333333335,3,red,Exit
2.4964333333333335,4,red,Entry
2.4964333333333335,2,red,Exit
2.4964333333333335,2,red,Entry
2.4964333333333335,4,red,Exit
2.4964333333333335,1,red,Entry
2.4964333333333335,2,red,Exit
2.5297222222222224,3,red,Entry
2.5297222222222224,1,red,Exit
2.5297222222222224,4,red,Entry
2.5297222222222224,3,red,Exit
2.5297222222222224,2,red,Entry
2.5297222222222224,4,red,Exit
2.5297222222222224,1,red,Entry
2.5297222222222224,2,red,Exit
2.5297222222222224,2,red,Entry
2.5297222222222224,1,red,Exit
2.5297222222222224,4,red,Entry
2.5297222222222224,2,red,Exit
2.5297222222222224,2,red,Entry
2.5297222222222224,4,red,Exit
2.5297222222222224,1,red,Entry
2.5297222222222224,2,red,Exit
2.5630111111111114,4,red,Entry
2.5630111111111114,1,red,Exit
2.5630111111111114,3,red,Entry
2.5630111111111114,4,red,Exit
2.5630111111111114,4,red,Entry
2.5630111111111114,3,red,Exit
2.5630111111111114,2,red,Entry
2.5630111111111114,4,red,Exit
2.5630111111111114,1,red,Entry
2.5630111111111114,2,red,Exit
2.5630111111111114,2,red,Entry
2.5630111111111114,1,red,Exit
2.5630111111111114,4,red,Entry
2.5630111111111114,2,red,Exit
2.5630111111111114,2,red,Entry
2.5630111111111114,4,red,Exit
2.5630111111111114,1,red,Entry
2.5630111111111114,2,red,Exit
2.5963000000000003,3,red,Entry
2.5963000000000003,1,red,Exit
2.5963000000000003,4,red,Entry
2.5963000000000003,3,red,Exit
2.5963000000000003,2,red,Entry
2.5963000000000003,4,red,Exit
2.5963000000000003,1,red,Entry
2.5963000000000003,2,red,Exit
2.5963000000000003,2,red,Entry
2.5963000000000003,1,red,Exit
2.5963000000000003,4,red,Entry
2.5963000000000003,2,red,Exit
2.5963000000000003,2,red,Entry
2.5963000000000003,4,red,Exit
2.5963000000000003,1,red,Entry
2.5963000000000003,2,red,Exit
2.629588888888889,3,red,Entry
2.629588888888889,1,red,Exit
2.629588888888889,4,red,Entry
2.629588888888889,3,red,Exit
2.629588888888889,2,red,Entry
2.629588888888889,4,red,Exit
2.629588888888889,1,red,Entry
2.629588888888889,2,red,Exit
2.629588888888889,2,red,Entry
2.629588888888889,1,red,Exit
2.629588888888889,4,red,Entry
2.629588888888889,2,red,Exit
2.629588888888889,2,red,Entry
2.629588888888889,4,red,Exit
2.629588888888889,1,red,Entry
2.629588888888889,2,red,Exit
2.662877777777778,3,red,Entry
2.662877777777778,1,red,Exit
2.662877777777778,2,red,Entry
2.662877777777778,3,red,Exit
2.662877777777778,4,red,Entry
2.662877777777778,2,red,Exit
2.662877777777778,1,red,Entry
2.662877777777778,4,red,Exit
2.662877777777778,2,red,Entry
2.662877777777778,1,red,Exit
2.662877777777778,4,red,Entry
2.662877777777778,2,red,Exit
2.662877777777778,2,red,Entry
2.662877777777778,4,red,Exit
2.662877777777778,1,red,Entry
2.662877777777778,2,red,Exit
2.6961666666666666,3,red,Entry
2.6961666666666666,1,red,Exit
2.6961666666666666,4,red,Entry
2.6961666666666666,3,red,Exit
2.6961666666666666,2,red,Entry
2.6961666666666666,4,red,Exit
2.6961666666666666,1,red,Entry
2.6961666666666666,2,red,Exit
2.6961666666666666,2,red,Entry
2.6961666666666666,1,red,Exit
2.6961666666666666,1,red,Entry
2.6961666666666666,2,red,Exit
2.729455555555556,3,red,Entry
2.729455555555556,1,red,Exit
2.729455555555556,2,red,Entry
2.729455555555556,3,red,Exit
2.729455555555556,4,red,Entry
2.729455555555556,2,red,Exit
2.729455555555556,1,red,Entry
2.729455555555556,4,red,Exit
2.729455555555556,2,red,Entry
2.729455555555556,1,red,Exit
2.729455555555556,4,red,Entry
2.729455555555556,2,red,Exit
2.729455555555556,2,red,Entry
2.729455555555556,4,red,Exit
2.729455555555556,1,red,Entry
2.729455555555556,2,red,Exit
2.7627444444444444,4,red,Entry
2.7627444444444444,1,red,Exit
2.7627444444444444,3,red,Entry
2.7627444444444444,4,red,Exit
2.7627444444444444,2,red,Entry
2.7627444444444444,3,red,Exit
2.7627444444444444,4,red,Entry
2.7627444444444444,2,red,Exit
2.7627444444444444,2,red,Entry
2.7627444444444444,4,red,Exit
2.7627444444444444,1,red,Entry
2.7627444444444444,2,red,Exit
2.7627444444444444,2,red,Entry
2.7627444444444444,1,red,Exit
2.7627444444444444,4,red,Entry
2.7627444444444444,2,red,Exit
2.7627444444444444,2,red,Entry
2.7627444444444444,4,red,Exit
2.7627444444444444,1,red,Entry
2.7627444444444444,2,red,Exit
2.7960333333333334,4,red,Entry
2.7960333333333334,1,red,Exit
2.7960333333333334,2,red,Entry
2.7960333333333334,4,red,Exit
2.7960333333333334,1,red,Entry
2.7960333333333334,2,red,Exit
2.7960333333333334,2,red,Entry
2.7960333333333334,1,red,Exit
2.7960333333333334,4,red,Entry
2.7960333333333334,2,red,Exit
2.7960333333333334,2,red,Entry
2.7960333333333334,4,red,Exit
2.7960333333333334,1,red,Entry
2.7960333333333334,2,red,Exit
2.8293222222222223,4,red,Entry
2.8293222222222223,1,red,Exit
2.8293222222222223,2,red,Entry
2.8293222222222223,4,red,Exit
2.8293222222222223,1,red,Entry
2.8293222222222223,2,red,Exit
2.8293222222222223,2,red,Entry
2.8293222222222223,1,red,Exit
2.8293222222222223,4,red,Entry
2.8293222222222223,2,red,Exit
2.8293222222222223,2,red,Entry
2.8293222222222223,4,red,Exit
2.8293222222222223,1,red,Entry
2.8293222222222223,2,red,Exit
2.862611111111111,4,red,Entry
2.862611111111111,1,red,Exit
2.862611111111111,2,red,Entry
2.862611111111111,4,red,Exit
2.862611111111111,1,red,Entry
2.862611111111111,2,red,Exit
2.862611111111111,2,red,Entry
2.862611111111111,1,red,Exit
2.862611111111111,4,red,Entry
2.862611111111111,2,red,Exit
2.862611111111111,1,red,Entry
